1333	挣
1172	急
2930	货
195	亦
2845	讨
762	堵
3074	速
2720	蔷
2596	船
2533	肺
2268	秋
689	噁
486	千
3181	铂
3137	酷
2417	细
867	婉
1302	拎
294	俐
2162	盖
1992	牙
543	变
3398	驶
2311	竞
1578	柠
2653	荣
67	e
2188	睫
3134	酯
2014	狮
2485	翰
3332	页
1273	批
3014	轻
1744	汽
2815	西
2838	諾
2256	禁
1139	待
2002	犇
665	喉
567	合
2797	袋
2060	琴
185	亏
2071	瑷
1557	枕
1469	昔
2305	窗
792	外
966	尘
1856	渴
3500	：
2513	聯
1680	欢
141	两
2331	答
3189	银
2690	萨
1523	未
2342	箭
2402	纯
3176	钳
685	嘴
1729	永
1413	放
2266	私
2218	础
3418	魂
1152	必
462	勇
342	兆
595	呈
1626	棋
726	坊
1707	母
1804	济
47	P
2648	荒
816	奖
3050	迪
2466	罚
3251	阻
2166	盟
2919	賣
1689	止
2890	谐
1457	早
779	士
3394	马
2385	絮
1914	灰
3327	韵
2502	耿
1374	揽
1508	替
2729	蕾
3454	鸽
1075	庄
410	切
645	唉
3161	针
1586	栋
2988	踏
1822	涎
2552	脑
1970	熙
1356	排
1516	朕
2287	稗
834	妖
2362	粘
1908	瀛
3489	龚
683	嘟
1722	氣
2843	订
193	交
2564	腰
1564	枪
3452	鸯
1956	焱
3109	邰
2059	琳
2037	玲
3254	陂
2944	费
1763	沸
26	;
1294	押
935	寂
2415	组
1989	片
390	准
628	哈
1369	插
3091	遛
2297	空
1630	棠
3471	黄
2870	询
223	令
1264	执
768	填
1037	差
358	共
605	味
557	史
704	围
1783	泸
305	俺
1319	拼
2226	碁
1106	弄
2026	率
3061	逆
3162	钉
3196	锈
2818	見
2889	谎
1434	斓
1242	戒
2760	蚕
1515	朔
912	宗
2213	砖
376	军
448	劝
2020	猜
579	吞
2973	趣
194	亥
246	伤
1361	控
104	…
2324	第
2476	羯
3184	铜
3110	邱
1955	焰
1702	殷
1764	油
2943	贸
151	为
1295	抽
777	壁
2759	蚊
2416	绅
629	哉
1687	歌
293	俏
1203	惑
2560	腐
2741	藓
1258	扒
1884	漏
2375	糙
2252	祥
499	卜
751	域
2067	瑞
2796	袁
3067	逑
224	以
68	f
2478	羽
3321	韦
2315	竭
357	兰
443	割
3315	靴
2877	请
1612	桶
2583	臻
1320	拽
2208	码
3403	骂
1046	帅
1138	径
568	吉
237	伏
2716	蔓
2608	芒
3349	颖
419	初
715	土
2074	璞
1592	校
2926	责
142	严
1900	澤
1197	悦
801	夫
2601	艳
1116	弯
2365	粮
382	冰
2094	申
457	劲
3249	阵
2180	真
3136	酵
204	人
2265	秀
881	嫂
3456	鹅
487	升
695	囊
260	住
3260	陌
48	Q
3479	鼓
1304	拒
1482	晕
1575	柔
889	字
2429	绚
2789	衡
2979	跑
1810	浣
1905	濤
1347	捧
1391	摩
1456	旨
400	凰
3271	陵
3098	避
2908	豹
2864	试
2566	腻
1552	板
3157	鋪
903	宁
2282	稀
959	射
1240	成
2230	碗
2509	聘
3488	龙
1053	帘
447	力
3168	钟
2179	眞
2842	计
2731	薇
3048	违
426	到
672	喵
586	吴
2505	聋
149	丸
2945	贺
27	<
2414	练
3063	逊
1026	巅
3258	陈
2836	請
655	啊
1604	桌
259	低
2742	藕
1388	摔
2332	策
1158	忙
394	凝
324	停
634	哟
733	坞
222	代
1870	溺
1740	汤
1486	晨
2277	秭
769	塬
1013	峯
2469	置
1965	煲
3228	闵
3054	迹
3178	钾
89	|
1551	松
1045	布
826	如
2379	紅
114	〇
517	历
2176	眉
3325	韭
1635	植
1715	氏
1327	挑
1468	易
2630	苯
418	创
1964	煮
1924	炜
3331	順
1679	次
1853	渣
1793	津
6	'
1497	暨
2735	薪
1148	微
3247	阳
383	冲
2095	电
1595	样
2377	糯
2294	穴
2157	益
3436	鳄
319	假
1886	漠
2156	盈
1670	橋
3040	迎
1303	拐
1481	晓
1237	懒
2427	绘
1993	牛
2389	線
2378	系
2068	瑟
1688	歡
1811	浥
69	g
2138	瘦
3370	饭
780	壬
994	屯
508	危
3270	陳
3499	／
2641	茨
2751	處
2299	突
755	堂
3140	醇
409	分
709	圈
1699	残
569	吊
130	与
1279	抑
2496	耒
1395	撕
1084	庙
1111	弘
2030	玛
967	尚
1925	炝
682	嘞
1678	欠
283	侣
1593	栢
1758	沥
2927	贤
1231	憧
1522	木
925	宫
1058	帮
456	励
2198	瞳
3078	進
3345	颈
253	伸
1476	显
880	嫁
1151	心
3147	采
3288	雉
3097	遵
1706	毋
596	告
2962	赣
162	乎
2622	苑
1341	捐
1574	染
49	R
2428	给
350	兜
3397	驴
1776	泥
2655	荧
2576	臧
1263	扦
1546	杨
507	印
2205	石
2108	畴
3221	门
2651	荟
2546	能
2757	虾
854	威
1871	滁
1105	弃
3342	颂
680	嘉
3064	逍
184	于
1241	我
1355	掐
2769	蜓
2304	窖
2019	猛
1002	岚
3073	逝
377	农
2087	生
1664	模
1221	愧
2613	芦
3257	陆
3390	馬
2384	累
1982	爱
2036	现
720	圳
331	傲
587	吵
150	丹
28	=
1414	政
2344	節
2504	聊
983	居
3265	院
2785	衍
1805	浏
211	从
1257	扑
1368	提
817	套
1157	忘
3154	釜
698	回
2869	诠
271	佣
1838	淤
1228	慧
2629	苦
900	孫
852	姬
2438	绮
556	台
606	呵
2135	痴
3355	風
1507	曾
770	境
1104	异
905	宅
856	娄
2150	皇
643	唆
3141	醉
3378	饿
1859	湖
280	侍
1636	椎
1433	斑
1083	店
835	妙
3165	钛
3242	阜
450	功
2939	贱
1887	漢
1232	憩
7	(
3434	鲫
1337	挪
802	央
671	喱
332	傳
3305	露
1596	核
1683	欺
2558	脾
980	局
3361	飮
937	寅
654	商
391	凉
3384	馍
490	半
160	乌
1260	扔
3111	邸
766	塘
892	孚
691	噜
469	募
1960	煞
1837	淡
1738	池
1893	潢
2871	该
1424	敦
1182	恨
2283	稅
2316	端
3371	饮
2070	瑰
2353	籁
3155	鉴
230	价
2967	赶
2264	禾
1322	拿
2567	腾
72	j
2301	窄
2110	疆
2887	谋
236	伍
183	二
2715	蔑
793	夙
3351	题
578	君
915	定
3280	障
2924	贡
1198	您
1364	措
2458	缭
2401	纬
839	妮
652	唱
2077	環
2853	论
1532	朽
1250	房
2340	管
3419	魅
2290	稠
344	光
1935	烈
535	及
258	位
2999	軌
1419	救
50	S
1573	柒
1342	捕
1306	拔
3357	飘
732	坝
3291	雜
1877	滤
1608	档
3336	顺
1692	步
1454	旦
2563	腩
1208	惨
1131	彭
2194	瞩
511	卵
1643	楹
2811	裸
2604	艾
1506	曼
1275	承
998	岁
827	妃
1044	市
566	吆
1920	炉
2971	趋
411	刊
1393	撑
2909	貂
1281	投
1144	得
965	尖
773	墙
3367	餘
2288	稚
714	圜
525	原
3379	馄
1757	没
140	丢
2528	肩
3022	辋
2591	航
1090	庭
622	咱
1796	洲
384	决
684	嘲
459	劵
2024	猴
29	>
1063	幂
594	呆
343	先
1834	淋
435	削
3000	軍
3093	遣
1708	每
3033	边
1480	晒
2624	苕
2649	荔
1156	志
1857	游
2129	痛
868	婚
544	叟
1774	泡
1809	浠
2827	解
1691	此
1209	惩
2437	续
1130	彬
2225	确
401	凳
510	却
3053	迷
2812	裹
2497	耕
3307	霾
90	~
958	封
2857	证
857	娅
3300	震
3062	选
370	冈
1788	洋
2003	犊
129	不
3470	黃
1432	斐
2598	良
1110	弗
877	媚
1867	溢
2844	认
8	)
2383	紫
1057	席
1983	爵
1597	根
1412	攻
2534	肾
981	屁
936	寄
725	均
626	哆
320	偉
1803	测
161	乍
2784	行
3463	鹿
2465	罗
2374	糖
2272	秘
3424	鱻
1739	污
2044	珑
1406	擦
1183	恩
2577	臨
3461	鹭
781	壮
2134	痰
359	关
2170	盲
444	創
2298	穿
2756	虽
1137	征
2300	窃
3106	邪
2257	禅
708	圆
518	厉
182	事
1948	焊
2888	谌
1280	抓
98	—
1001	岗
1860	湘
914	宙
859	娘
794	多
669	喝
2626	苛
1899	澡
1851	渠
2925	财
1521	朦
1363	掩
2388	維
458	劳
2093	甲
385	况
252	伶
1667	樸
3311	非
1444	施
2535	肿
2479	翁
627	哇
534	叉
1990	版
210	介
2433	绣
1572	柑
2750	虐
1305	拓
51	T
697	四
601	呜
1938	烟
298	信
172	习
2961	赢
2679	菩
2790	衣
3362	飯
3323	韩
1782	泷
3369	饨
3491	！
855	娃
2107	番
2455	缠
445	劈
128	下
1968	熊
1751	沌
1587	栏
2224	硬
3473	黑
1193	悔
3304	霞
3011	轮
3166	钜
311	借
107	√
2689	萧
2599	艰
3287	集
3423	鮮
2119	疲
2900	谷
2041	珈
1401	撼
30	?
489	卉
159	之
3148	释
1770	泌
1540	村
1259	打
1226	慕
891	孙
2612	芥
849	姚
2078	瓜
2045	珞
2807	裤
1390	摧
1315	拨
2578	自
2349	篮
703	困
3131	酪
361	兵
3122	郴
3368	館
1103	开
904	它
2831	訪
771	墅
787	处
664	喇
3238	阆
446	劉
279	例
115	《
1494	暑
2663	莓
1052	帖
3409	骗
2086	甜
1971	熟
192	亡
245	传
1721	氢
3421	魔
1336	挨
9	*
1005	岭
2154	皱
719	地
982	层
2238	磅
2123	症
2483	翠
463	勉
488	午
2952	赌
1539	材
2745	藥
1387	摒
1204	惕
2561	腔
2310	站
890	存
2199	矛
2222	硚
3185	铝
2105	畜
1976	營
1876	满
270	你
1455	旧
1485	晦
1316	择
1161	快
1184	恪
2278	积
2169	盱
1998	物
558	右
3144	醒
335	僵
360	兴
1844	混
1697	歸
1274	找
1043	币
1136	往
3330	項
828	妄
644	唇
2149	皆
1821	涌
1556	析
1394	撒
1167	怕
3372	饯
2072	璀
913	官
668	喜
449	办
1852	渡
1681	欣
1362	推
2529	肪
803	夯
3245	阱
2197	瞰
2942	贷
1869	溶
2852	许
2775	蜻
2693	落
1443	於
1222	愿
2394	繁
2219	硅
2968	起
3207	镇
2155	盆
533	又
3115	郊
2978	跌
1571	某
52	U
1095	廖
2928	败
731	坛
3220	關
3432	鲤
173	乡
1690	正
1775	波
1609	桥
1174	性
1501	曦
1265	扩
2254	祯
509	即
642	哲
1915	灵
1817	海
229	件
2878	诸
1633	棺
2568	腿
1321	拾
